Date,Hour,Price (Euro/MWh)
14/02/2019,14,49.96
14/02/2019,15,52.00
14/02/2019,16,59.21
14/02/2019,17,66.71
14/02/2019,18,69.12
14/02/2019,19,81.63
14/02/2019,20,76.02
14/02/2019,21,65.74
14/02/2019,22,60.00
14/02/2019,23,55.81
14/02/2019,24,52.00
15/02/2019,1,48.47
15/02/2019,2,47.49
15/02/2019,3,45.59
15/02/2019,4,44.40
15/02/2019,5,46.08
15/02/2019,6,49.55
15/02/2019,7,61.54
15/02/2019,8,65.00
15/02/2019,9,70.01
15/02/2019,10,67.00
15/02/2019,11,58.88
15/02/2019,12,53.64
15/02/2019,13,49.45
15/02/2019,14,48.72
15/02/2019,15,50.06
15/02/2019,16,53.73
15/02/2019,17,58.38
15/02/2019,18,62.74
15/02/2019,19,70.00
15/02/2019,20,67.00
15/02/2019,21,61.99
15/02/2019,22,57.99
15/02/2019,23,53.73
15/02/2019,24,49.99
16/02/2019,1,50.66
16/02/2019,2,48.37
16/02/2019,3,46.40
16/02/2019,4,46.43
16/02/2019,5,46.43
16/02/2019,6,47.25
16/02/2019,7,55.03
16/02/2019,8,60.00
16/02/2019,9,60.49
16/02/2019,10,58.62
16/02/2019,11,51.76
16/02/2019,12,46.60
16/02/2019,13,41.99
16/02/2019,14,40.80
16/02/2019,15,41.46
16/02/2019,16,45.00
16/02/2019,17,51.68
16/02/2019,18,61.24
16/02/2019,19,68.00
16/02/2019,20,67.74
16/02/2019,21,64.01
16/02/2019,22,58.99
16/02/2019,23,52.69
16/02/2019,24,48.80
17/02/2019,1,57.98
17/02/2019,2,54.58
17/02/2019,3,50.03
17/02/2019,4,46.16
17/02/2019,5,46.15
17/02/2019,6,46.15
17/02/2019,7,50.03
17/02/2019,8,54.58
17/02/2019,9,48.16
17/02/2019,10,48.15
17/02/2019,11,47.44
17/02/2019,12,44.50
17/02/2019,13,40.70
17/02/2019,14,35.09
17/02/2019,15,38.69
17/02/2019,16,40.93
17/02/2019,17,50.91
17/02/2019,18,59.33
17/02/2019,19,70.00
17/02/2019,20,70.00
17/02/2019,21,70.00
17/02/2019,22,67.00
17/02/2019,23,59.33
17/02/2019,24,52.17
18/02/2019,1,47.22
18/02/2019,2,44.99
18/02/2019,3,44.81
18/02/2019,4,42.79
18/02/2019,5,44.99
18/02/2019,6,48.38
18/02/2019,7,64.00
18/02/2019,8,67.00
18/02/2019,9,77.63
18/02/2019,10,73.26
18/02/2019,11,64.11
18/02/2019,12,61.65
18/02/2019,13,54.04
18/02/2019,14,55.64
18/02/2019,15,61.00
18/02/2019,16,63.00
18/02/2019,17,67.20
18/02/2019,18,78.31
18/02/2019,19,80.82
18/02/2019,20,78.31
18/02/2019,21,70.00
18/02/2019,22,64.11
18/02/2019,23,61.65
18/02/2019,24,59.24
19/02/2019,1,53.44
19/02/2019,2,53.16
19/02/2019,3,50.91
19/02/2019,4,49.95
19/02/2019,5,49.67
19/02/2019,6,52.86
19/02/2019,7,57.20
19/02/2019,8,61.15
19/02/2019,9,66.47
19/02/2019,10,62.38
19/02/2019,11,56.32
19/02/2019,12,54.00
19/02/2019,13,50.00
19/02/2019,14,49.91
19/02/2019,15,53.82
19/02/2019,16,57.00
19/02/2019,17,63.00
19/02/2019,18,72.04
19/02/2019,19,77.74
19/02/2019,20,75.75
19/02/2019,21,65.00
19/02/2019,22,61.40
19/02/2019,23,55.15
19/02/2019,24,52.26
20/02/2019,1,54.33
20/02/2019,2,49.46
20/02/2019,3,48.89
20/02/2019,4,49.00
20/02/2019,5,51.91
20/02/2019,6,54.33
20/02/2019,7,63.10
20/02/2019,8,63.00
20/02/2019,9,63.12
20/02/2019,10,61.65
20/02/2019,11,57.97
20/02/2019,12,54.46
20/02/2019,13,50.92
20/02/2019,14,50.00
20/02/2019,15,54.46
20/02/2019,16,55.66
20/02/2019,17,63.00
20/02/2019,18,67.00
20/02/2019,19,76.42
20/02/2019,20,75.00
20/02/2019,21,65.00
20/02/2019,22,60.01
20/02/2019,23,57.55
20/02/2019,24,53.85
21/02/2019,1,59.33
21/02/2019,2,55.66
21/02/2019,3,55.11
21/02/2019,4,55.11
21/02/2019,5,55.66
21/02/2019,6,61.65
21/02/2019,7,69.80
21/02/2019,8,70.00
21/02/2019,9,75.00
21/02/2019,10,66.48
21/02/2019,11,58.99
21/02/2019,12,55.20
21/02/2019,13,51.30
21/02/2019,14,51.52
21/02/2019,15,54.75
21/02/2019,16,56.17
21/02/2019,17,62.51
21/02/2019,18,66.55
21/02/2019,19,76.21
21/02/2019,20,74.39
21/02/2019,21,63.13
21/02/2019,22,62.10
21/02/2019,23,57.99
21/02/2019,24,54.37
22/02/2019,1,54.51
22/02/2019,2,50.88
22/02/2019,3,50.89
22/02/2019,4,50.39
22/02/2019,5,50.03
22/02/2019,6,54.88
22/02/2019,7,63.00
22/02/2019,8,65.00
22/02/2019,9,70.00
22/02/2019,10,65.00
22/02/2019,11,60.52
22/02/2019,12,56.75
22/02/2019,13,53.84
22/02/2019,14,51.42
22/02/2019,15,53.77
22/02/2019,16,55.00
22/02/2019,17,57.14
22/02/2019,18,61.01
22/02/2019,19,65.00
22/02/2019,20,63.00
22/02/2019,21,59.24
22/02/2019,22,56.22
22/02/2019,23,50.68
22/02/2019,24,47.73
23/02/2019,1,50.07
23/02/2019,2,49.16
23/02/2019,3,46.70
23/02/2019,4,47.50
23/02/2019,5,46.10
23/02/2019,6,48.65
23/02/2019,7,55.06
23/02/2019,8,61.65
23/02/2019,9,63.00
23/02/2019,10,61.65
23/02/2019,11,54.57
23/02/2019,12,47.96
23/02/2019,13,45.30
23/02/2019,14,37.45
23/02/2019,15,36.26
23/02/2019,16,40.38
23/02/2019,17,45.08
23/02/2019,18,54.88
23/02/2019,19,70.00
23/02/2019,20,69.00
23/02/2019,21,63.00
23/02/2019,22,58.05
23/02/2019,23,53.93
23/02/2019,24,46.95
24/02/2019,1,46.92
24/02/2019,2,45.01
24/02/2019,3,39.53
24/02/2019,4,36.21
24/02/2019,5,36.21
24/02/2019,6,37.04
24/02/2019,7,45.02
24/02/2019,8,45.98
24/02/2019,9,45.03
24/02/2019,10,46.10
24/02/2019,11,44.20
24/02/2019,12,41.16
24/02/2019,13,37.14
24/02/2019,14,35.00
24/02/2019,15,34.54
24/02/2019,16,37.53
24/02/2019,17,46.03
24/02/2019,18,55.11
24/02/2019,19,65.47
24/02/2019,20,70.00
24/02/2019,21,68.01
24/02/2019,22,63.05
24/02/2019,23,58.60
24/02/2019,24,47.10
25/02/2019,1,42.05
25/02/2019,2,37.25
25/02/2019,3,37.00
25/02/2019,4,36.37
25/02/2019,5,37.15
25/02/2019,6,45.95
25/02/2019,7,61.78
25/02/2019,8,65.00
25/02/2019,9,70.00
25/02/2019,10,67.00
25/02/2019,11,57.76
25/02/2019,12,54.81
25/02/2019,13,51.00
25/02/2019,14,50.99
25/02/2019,15,54.00
25/02/2019,16,57.34
25/02/2019,17,65.00
25/02/2019,18,73.80
25/02/2019,19,78.68
25/02/2019,20,78.11
25/02/2019,21,72.00
25/02/2019,22,67.00
25/02/2019,23,60.00
25/02/2019,24,52.66
26/02/2019,1,52.53
26/02/2019,2,51.45
26/02/2019,3,49.23
26/02/2019,4,49.22
26/02/2019,5,49.21
26/02/2019,6,52.07
26/02/2019,7,67.00
26/02/2019,8,65.00
26/02/2019,9,67.00
26/02/2019,10,64.00
26/02/2019,11,57.09
26/02/2019,12,54.43
26/02/2019,13,49.26
26/02/2019,14,48.29
26/02/2019,15,54.00
26/02/2019,16,55.21
26/02/2019,17,60.74
26/02/2019,18,65.11
26/02/2019,19,70.40
26/02/2019,20,70.40
26/02/2019,21,64.14
26/02/2019,22,57.40
26/02/2019,23,54.53
26/02/2019,24,48.05
27/02/2019,1,47.04
27/02/2019,2,44.17
27/02/2019,3,38.85
27/02/2019,4,38.00
27/02/2019,5,40.90
27/02/2019,6,46.52
27/02/2019,7,57.02
27/02/2019,8,61.49
27/02/2019,9,69.00
27/02/2019,10,63.84
27/02/2019,11,57.02
27/02/2019,12,54.76
27/02/2019,13,48.59
27/02/2019,14,48.72
27/02/2019,15,54.00
27/02/2019,16,55.53
27/02/2019,17,57.82
27/02/2019,18,62.84
27/02/2019,19,70.00
27/02/2019,20,70.00
27/02/2019,21,68.52
27/02/2019,22,62.84
27/02/2019,23,55.52
27/02/2019,24,51.10
28/02/2019,1,54.86
28/02/2019,2,53.00
28/02/2019,3,52.53
28/02/2019,4,52.52
28/02/2019,5,53.00
28/02/2019,6,53.00
28/02/2019,7,67.00
28/02/2019,8,70.00
28/02/2019,9,73.50
28/02/2019,10,66.39
28/02/2019,11,56.71
28/02/2019,12,54.00
28/02/2019,13,48.21
28/02/2019,14,47.36
28/02/2019,15,51.87
28/02/2019,16,56.09
28/02/2019,17,61.49
28/02/2019,18,67.00
28/02/2019,19,70.52
28/02/2019,20,67.00
28/02/2019,21,62.21
28/02/2019,22,56.72
28/02/2019,23,53.23
28/02/2019,24,47.80
01/03/2019,1,48.33
01/03/2019,2,46.10
01/03/2019,3,44.81
01/03/2019,4,44.14
01/03/2019,5,44.56
01/03/2019,6,47.60
01/03/2019,7,60.50
01/03/2019,8,58.72
01/03/2019,9,62.84
01/03/2019,10,57.52
01/03/2019,11,53.16
01/03/2019,12,50.97
01/03/2019,13,48.56
01/03/2019,14,47.40
01/03/2019,15,50.06
01/03/2019,16,53.09
01/03/2019,17,56.55
01/03/2019,18,62.84
01/03/2019,19,70.52
01/03/2019,20,72.00
01/03/2019,21,64.00
01/03/2019,22,58.41
01/03/2019,23,53.90
01/03/2019,24,49.31
02/03/2019,1,53.99
02/03/2019,2,49.27
02/03/2019,3,47.80
02/03/2019,4,44.00
02/03/2019,5,42.65
02/03/2019,6,42.50
02/03/2019,7,49.27
02/03/2019,8,54.00
02/03/2019,9,55.82
02/03/2019,10,54.00
02/03/2019,11,47.90
02/03/2019,12,45.84
02/03/2019,13,43.90
02/03/2019,14,40.21
02/03/2019,15,39.48
02/03/2019,16,39.64
02/03/2019,17,45.00
02/03/2019,18,53.99
02/03/2019,19,67.00
02/03/2019,20,70.00
02/03/2019,21,65.00
02/03/2019,22,57.75
02/03/2019,23,53.99
02/03/2019,24,50.07
03/03/2019,1,53.00
03/03/2019,2,47.73
03/03/2019,3,46.56
03/03/2019,4,45.15
03/03/2019,5,45.15
03/03/2019,6,47.63
03/03/2019,7,52.78
03/03/2019,8,51.63
03/03/2019,9,49.20
03/03/2019,10,51.56
03/03/2019,11,52.05
03/03/2019,12,48.08
03/03/2019,13,47.18
03/03/2019,14,45.44
03/03/2019,15,46.26
03/03/2019,16,52.14
03/03/2019,17,56.60
03/03/2019,18,59.04
03/03/2019,19,67.00
03/03/2019,20,67.00
03/03/2019,21,63.58
03/03/2019,22,57.25
03/03/2019,23,56.65
03/03/2019,24,49.49
04/03/2019,1,44.97
04/03/2019,2,42.95
04/03/2019,3,40.00
04/03/2019,4,39.00
04/03/2019,5,36.32
04/03/2019,6,42.83
04/03/2019,7,51.56
04/03/2019,8,54.00
04/03/2019,9,57.43
04/03/2019,10,57.43
04/03/2019,11,54.27
04/03/2019,12,52.46
04/03/2019,13,47.44
04/03/2019,14,47.78
04/03/2019,15,50.06
04/03/2019,16,53.17
04/03/2019,17,57.20
04/03/2019,18,57.43
04/03/2019,19,63.98
04/03/2019,20,63.98
04/03/2019,21,57.11
04/03/2019,22,54.27
04/03/2019,23,51.15
04/03/2019,24,47.44
05/03/2019,1,47.00
05/03/2019,2,42.96
05/03/2019,3,40.57
05/03/2019,4,41.58
05/03/2019,5,45.90
05/03/2019,6,47.63
05/03/2019,7,61.12
05/03/2019,8,63.32
05/03/2019,9,72.00
05/03/2019,10,72.17
05/03/2019,11,67.00
05/03/2019,12,63.84
05/03/2019,13,53.11
05/03/2019,14,52.54
05/03/2019,15,57.43
05/03/2019,16,63.41
05/03/2019,17,70.00
05/03/2019,18,72.15
05/03/2019,19,92.15
05/03/2019,20,94.80
05/03/2019,21,76.10
05/03/2019,22,67.00
05/03/2019,23,57.43
05/03/2019,24,53.11
06/03/2019,1,53.88
06/03/2019,2,53.20
06/03/2019,3,52.86
06/03/2019,4,51.91
06/03/2019,5,51.91
06/03/2019,6,53.88
06/03/2019,7,63.50
06/03/2019,8,63.50
06/03/2019,9,70.00
06/03/2019,10,66.95
06/03/2019,11,60.04
06/03/2019,12,55.00
06/03/2019,13,50.00
06/03/2019,14,52.85
06/03/2019,15,55.00
06/03/2019,16,62.00
06/03/2019,17,67.00
06/03/2019,18,70.54
06/03/2019,19,72.19
06/03/2019,20,72.70
06/03/2019,21,67.00
06/03/2019,22,58.58
06/03/2019,23,56.10
06/03/2019,24,50.15
07/03/2019,1,48.77
07/03/2019,2,45.60
07/03/2019,3,44.50
07/03/2019,4,42.24
07/03/2019,5,42.26
07/03/2019,6,46.10
07/03/2019,7,55.56
07/03/2019,8,57.43
07/03/2019,9,68.03
07/03/2019,10,67.00
07/03/2019,11,67.00
07/03/2019,12,67.00
07/03/2019,13,51.24
07/03/2019,14,51.25
07/03/2019,15,55.56
07/03/2019,16,66.00
07/03/2019,17,67.00
07/03/2019,18,66.45
07/03/2019,19,68.03
07/03/2019,20,67.00
07/03/2019,21,57.49
07/03/2019,22,55.56
07/03/2019,23,50.83
07/03/2019,24,47.65
08/03/2019,1,47.30
08/03/2019,2,45.74
08/03/2019,3,44.00
08/03/2019,4,44.00
08/03/2019,5,45.97
08/03/2019,6,51.99
08/03/2019,7,62.91
08/03/2019,8,64.22
08/03/2019,9,71.22
08/03/2019,10,65.28
08/03/2019,11,55.95
08/03/2019,12,53.47
08/03/2019,13,48.04
08/03/2019,14,47.96
08/03/2019,15,53.00
08/03/2019,16,57.43
08/03/2019,17,63.15
08/03/2019,18,71.22
08/03/2019,19,72.70
08/03/2019,20,75.00
08/03/2019,21,70.00
08/03/2019,22,64.90
08/03/2019,23,56.78
08/03/2019,24,53.47
09/03/2019,1,57.94
09/03/2019,2,53.38
09/03/2019,3,52.66
09/03/2019,4,51.82
09/03/2019,5,49.65
09/03/2019,6,52.66
09/03/2019,7,59.26
09/03/2019,8,59.97
09/03/2019,9,59.97
09/03/2019,10,57.61
09/03/2019,11,53.23
09/03/2019,12,47.37
09/03/2019,13,44.12
09/03/2019,14,39.98
09/03/2019,15,39.35
09/03/2019,16,44.11
09/03/2019,17,47.08
09/03/2019,18,52.56
09/03/2019,19,62.65
09/03/2019,20,67.00
09/03/2019,21,62.65
09/03/2019,22,56.27
09/03/2019,23,52.56
09/03/2019,24,49.48
10/03/2019,1,44.39
10/03/2019,2,39.79
10/03/2019,3,34.02
10/03/2019,4,33.02
10/03/2019,5,33.02
10/03/2019,6,33.98
10/03/2019,7,42.52
10/03/2019,8,39.02
10/03/2019,9,45.96
10/03/2019,10,49.80
10/03/2019,11,53.23
10/03/2019,12,53.15
10/03/2019,13,49.05
10/03/2019,14,46.97
10/03/2019,15,48.15
10/03/2019,16,52.56
10/03/2019,17,53.38
10/03/2019,18,53.38
10/03/2019,19,58.61
10/03/2019,20,58.62
10/03/2019,21,57.00
10/03/2019,22,53.38
10/03/2019,23,48.15
10/03/2019,24,42.32
11/03/2019,1,35.04
11/03/2019,2,30.10
11/03/2019,3,25.00
11/03/2019,4,23.20
11/03/2019,5,24.02
11/03/2019,6,35.04
11/03/2019,7,52.66
11/03/2019,8,56.00
11/03/2019,9,61.16
11/03/2019,10,57.18
11/03/2019,11,56.53
11/03/2019,12,56.00
11/03/2019,13,49.89
11/03/2019,14,51.12
11/03/2019,15,56.53
11/03/2019,16,56.53
11/03/2019,17,57.02
11/03/2019,18,57.04
11/03/2019,19,61.61
11/03/2019,20,61.77
11/03/2019,21,57.36
11/03/2019,22,56.30
11/03/2019,23,53.76
11/03/2019,24,47.65
12/03/2019,1,50.59
12/03/2019,2,48.71
12/03/2019,3,47.01
12/03/2019,4,46.67
12/03/2019,5,46.50
12/03/2019,6,51.40
12/03/2019,7,59.38
12/03/2019,8,63.21
12/03/2019,9,69.53
12/03/2019,10,67.00
12/03/2019,11,61.16
12/03/2019,12,59.00
12/03/2019,13,48.39
12/03/2019,14,48.41
12/03/2019,15,57.13
12/03/2019,16,59.00
12/03/2019,17,63.21
12/03/2019,18,66.23
12/03/2019,19,73.61
12/03/2019,20,80.00
12/03/2019,21,68.00
12/03/2019,22,67.00
12/03/2019,23,60.69
12/03/2019,24,57.14
13/03/2019,1,52.44
13/03/2019,2,51.78
13/03/2019,3,49.35
13/03/2019,4,48.25
13/03/2019,5,50.91
13/03/2019,6,52.09
13/03/2019,7,65.00
13/03/2019,8,68.10
13/03/2019,9,72.61
13/03/2019,10,71.29
13/03/2019,11,65.67
13/03/2019,12,65.25
13/03/2019,13,52.79
13/03/2019,14,52.79
13/03/2019,15,57.43
13/03/2019,16,65.90
13/03/2019,17,70.00
13/03/2019,18,70.00
13/03/2019,19,72.61
13/03/2019,20,76.00
13/03/2019,21,66.57
13/03/2019,22,58.66
13/03/2019,23,53.65
13/03/2019,24,48.53
14/03/2019,1,51.91
14/03/2019,2,50.58
14/03/2019,3,49.01
14/03/2019,4,48.99
14/03/2019,5,50.26
14/03/2019,6,52.09
14/03/2019,7,61.15
14/03/2019,8,65.02
14/03/2019,9,70.15
14/03/2019,10,64.76
14/03/2019,11,58.43
14/03/2019,12,53.00
14/03/2019,13,46.75
14/03/2019,14,47.74
14/03/2019,15,52.70
14/03/2019,16,64.78
14/03/2019,17,66.86
14/03/2019,18,67.50
14/03/2019,19,75.00
14/03/2019,20,81.00
14/03/2019,21,72.60
14/03/2019,22,68.82
14/03/2019,23,59.66
14/03/2019,24,52.36
15/03/2019,1,52.18
15/03/2019,2,50.55
15/03/2019,3,46.32
15/03/2019,4,45.87
15/03/2019,5,46.36
15/03/2019,6,52.03
15/03/2019,7,60.66
15/03/2019,8,65.00
15/03/2019,9,71.09
15/03/2019,10,62.26
15/03/2019,11,56.10
15/03/2019,12,52.30
15/03/2019,13,47.83
15/03/2019,14,47.79
15/03/2019,15,52.18
15/03/2019,16,57.12
15/03/2019,17,63.69
15/03/2019,18,72.60
15/03/2019,19,73.12
15/03/2019,20,75.78
15/03/2019,21,72.60
15/03/2019,22,64.90
15/03/2019,23,56.10
15/03/2019,24,50.00
16/03/2019,1,51.56
16/03/2019,2,49.09
16/03/2019,3,46.14
16/03/2019,4,43.10
16/03/2019,5,42.03
16/03/2019,6,46.43
16/03/2019,7,50.09
16/03/2019,8,51.44
16/03/2019,9,51.29
16/03/2019,10,49.50
16/03/2019,11,43.69
16/03/2019,12,41.02
16/03/2019,13,32.56
16/03/2019,14,26.37
16/03/2019,15,25.00
16/03/2019,16,35.72
16/03/2019,17,42.22
16/03/2019,18,50.00
16/03/2019,19,56.75
16/03/2019,20,63.52
16/03/2019,21,56.39
16/03/2019,22,51.29
16/03/2019,23,49.72
16/03/2019,24,44.36
17/03/2019,1,58.43
17/03/2019,2,55.54
17/03/2019,3,52.00
17/03/2019,4,51.29
17/03/2019,5,51.29
17/03/2019,6,58.43
17/03/2019,7,54.69
17/03/2019,8,50.64
17/03/2019,9,51.29
17/03/2019,10,54.46
17/03/2019,11,58.98
17/03/2019,12,57.43
17/03/2019,13,56.00
17/03/2019,14,50.64
17/03/2019,15,51.29
17/03/2019,16,57.34
17/03/2019,17,58.98
17/03/2019,18,59.66
17/03/2019,19,70.00
17/03/2019,20,63.40
17/03/2019,21,62.17
17/03/2019,22,58.66
17/03/2019,23,52.55
17/03/2019,24,44.65
18/03/2019,1,43.90
18/03/2019,2,39.72
18/03/2019,3,36.24
18/03/2019,4,35.00
18/03/2019,5,38.00
18/03/2019,6,44.01
18/03/2019,7,57.89
18/03/2019,8,57.89
18/03/2019,9,59.69
18/03/2019,10,59.12
18/03/2019,11,58.55
18/03/2019,12,55.99
18/03/2019,13,50.71
18/03/2019,14,50.90
18/03/2019,15,53.49
18/03/2019,16,57.89
18/03/2019,17,58.12
18/03/2019,18,63.00
18/03/2019,19,72.67
18/03/2019,20,75.01
18/03/2019,21,70.49
18/03/2019,22,59.69
18/03/2019,23,56.66
18/03/2019,24,53.58
19/03/2019,1,57.89
19/03/2019,2,56.66
19/03/2019,3,54.51
19/03/2019,4,54.51
19/03/2019,5,55.63
19/03/2019,6,59.05
19/03/2019,7,64.40
19/03/2019,8,65.00
19/03/2019,9,72.67
19/03/2019,10,70.00
19/03/2019,11,62.34
19/03/2019,12,59.12
19/03/2019,13,52.50
19/03/2019,14,52.50
19/03/2019,15,57.89
19/03/2019,16,59.12
19/03/2019,17,59.12
19/03/2019,18,64.42
19/03/2019,19,72.68
19/03/2019,20,75.00
19/03/2019,21,72.67
19/03/2019,22,64.40
19/03/2019,23,59.12
19/03/2019,24,52.52
20/03/2019,1,51.05
20/03/2019,2,50.59
20/03/2019,3,48.73
20/03/2019,4,48.07
20/03/2019,5,48.77
20/03/2019,6,50.59
20/03/2019,7,57.89
20/03/2019,8,56.89
20/03/2019,9,65.00
20/03/2019,10,60.85
20/03/2019,11,57.02
20/03/2019,12,54.00
20/03/2019,13,48.23
20/03/2019,14,48.84
20/03/2019,15,50.86
20/03/2019,16,51.65
20/03/2019,17,57.89
20/03/2019,18,59.31
20/03/2019,19,65.58
20/03/2019,20,72.00
20/03/2019,21,62.06
20/03/2019,22,59.00
20/03/2019,23,54.70
20/03/2019,24,47.93
21/03/2019,1,52.56
21/03/2019,2,48.80
21/03/2019,3,49.33
21/03/2019,4,48.93
21/03/2019,5,49.20
21/03/2019,6,50.57
21/03/2019,7,54.86
21/03/2019,8,58.16
21/03/2019,9,62.00
21/03/2019,10,57.89
21/03/2019,11,51.22
21/03/2019,12,49.56
21/03/2019,13,43.70
21/03/2019,14,44.54
21/03/2019,15,49.56
21/03/2019,16,49.86
21/03/2019,17,57.89
21/03/2019,18,59.12
21/03/2019,19,65.00
21/03/2019,20,73.64
21/03/2019,21,62.15
21/03/2019,22,60.57
21/03/2019,23,56.05
21/03/2019,24,49.84
22/03/2019,1,49.09
22/03/2019,2,45.70
22/03/2019,3,45.67
22/03/2019,4,44.86
22/03/2019,5,45.03
22/03/2019,6,46.96
22/03/2019,7,55.00
22/03/2019,8,63.68
22/03/2019,9,70.49
22/03/2019,10,60.00
22/03/2019,11,55.00
22/03/2019,12,52.70
22/03/2019,13,44.80
22/03/2019,14,44.53
22/03/2019,15,48.93
22/03/2019,16,51.00
22/03/2019,17,57.89
22/03/2019,18,59.12
22/03/2019,19,72.00
22/03/2019,20,73.56
22/03/2019,21,68.47
22/03/2019,22,59.90
22/03/2019,23,54.37
22/03/2019,24,47.62
23/03/2019,1,57.89
23/03/2019,2,51.78
23/03/2019,3,48.98
23/03/2019,4,46.16
23/03/2019,5,45.95
23/03/2019,6,47.69
23/03/2019,7,48.29
23/03/2019,8,48.03
23/03/2019,9,47.69
23/03/2019,10,43.55
23/03/2019,11,41.01
23/03/2019,12,34.50
23/03/2019,13,30.72
23/03/2019,14,29.36
23/03/2019,15,28.52
23/03/2019,16,35.00
23/03/2019,17,39.00
23/03/2019,18,44.09
23/03/2019,19,53.69
23/03/2019,20,64.90
23/03/2019,21,55.00
23/03/2019,22,48.29
23/03/2019,23,47.93
23/03/2019,24,44.70
24/03/2019,1,50.09
24/03/2019,2,44.54
24/03/2019,3,43.00
24/03/2019,4,40.94
24/03/2019,5,40.12
24/03/2019,6,43.14
24/03/2019,7,42.58
24/03/2019,8,40.00
24/03/2019,9,39.71
24/03/2019,10,42.00
24/03/2019,11,43.67
24/03/2019,12,42.80
24/03/2019,13,40.60
24/03/2019,14,37.15
24/03/2019,15,37.79
24/03/2019,16,44.06
24/03/2019,17,51.24
24/03/2019,18,57.03
24/03/2019,19,59.88
24/03/2019,20,64.71
24/03/2019,21,61.00
24/03/2019,22,55.62
24/03/2019,23,51.40
24/03/2019,24,47.43
25/03/2019,1,42.06
25/03/2019,2,38.17
25/03/2019,3,38.00
25/03/2019,4,37.16
25/03/2019,5,38.00
25/03/2019,6,42.60
25/03/2019,7,50.50
25/03/2019,8,54.99
25/03/2019,9,60.06
25/03/2019,10,57.24
25/03/2019,11,53.14
25/03/2019,12,52.00
25/03/2019,13,44.50
25/03/2019,14,45.17
25/03/2019,15,51.00
25/03/2019,16,53.14
25/03/2019,17,58.09
25/03/2019,18,60.06
25/03/2019,19,64.18
25/03/2019,20,70.00
25/03/2019,21,60.25
25/03/2019,22,54.99
25/03/2019,23,52.84
25/03/2019,24,46.19
26/03/2019,1,43.99
26/03/2019,2,42.53
26/03/2019,3,40.15
26/03/2019,4,38.00
26/03/2019,5,41.33
26/03/2019,6,44.54
26/03/2019,7,54.16
26/03/2019,8,57.89
26/03/2019,9,60.66
26/03/2019,10,57.99
26/03/2019,11,54.96
26/03/2019,12,52.72
26/03/2019,13,44.46
26/03/2019,14,44.46
26/03/2019,15,49.08
26/03/2019,16,52.97
26/03/2019,17,57.22
26/03/2019,18,58.00
26/03/2019,19,65.18
26/03/2019,20,72.39
26/03/2019,21,64.18
26/03/2019,22,59.12
26/03/2019,23,50.16
26/03/2019,24,48.00
27/03/2019,1,44.43
27/03/2019,2,43.84
27/03/2019,3,40.41
27/03/2019,4,39.99
27/03/2019,5,42.29
27/03/2019,6,45.00
27/03/2019,7,49.63
27/03/2019,8,55.69
27/03/2019,9,57.99
27/03/2019,10,54.95
27/03/2019,11,48.94
27/03/2019,12,48.42
27/03/2019,13,43.37
27/03/2019,14,43.37
27/03/2019,15,48.13
27/03/2019,16,48.79
27/03/2019,17,53.98
27/03/2019,18,57.22
27/03/2019,19,59.74
27/03/2019,20,64.40
27/03/2019,21,57.22
27/03/2019,22,54.69
27/03/2019,23,48.00
27/03/2019,24,46.21
28/03/2019,1,45.61
28/03/2019,2,43.92
28/03/2019,3,42.12
28/03/2019,4,38.97
28/03/2019,5,39.85
28/03/2019,6,43.76
28/03/2019,7,51.61
28/03/2019,8,55.67
28/03/2019,9,56.59
28/03/2019,10,55.06
28/03/2019,11,49.28
28/03/2019,12,48.24
28/03/2019,13,43.38
28/03/2019,14,44.29
28/03/2019,15,47.70
28/03/2019,16,49.36
28/03/2019,17,55.66
28/03/2019,18,56.01
28/03/2019,19,64.80
28/03/2019,20,70.49
28/03/2019,21,59.21
28/03/2019,22,56.51
28/03/2019,23,51.28
28/03/2019,24,48.09
29/03/2019,1,52.80
29/03/2019,2,50.33
29/03/2019,3,49.33
29/03/2019,4,49.34
29/03/2019,5,49.36
29/03/2019,6,50.64
29/03/2019,7,59.56
29/03/2019,8,61.33
29/03/2019,9,65.49
29/03/2019,10,59.56
29/03/2019,11,56.00
29/03/2019,12,50.64
29/03/2019,13,47.28
29/03/2019,14,44.48
29/03/2019,15,50.33
29/03/2019,16,54.47
29/03/2019,17,57.84
29/03/2019,18,59.56
29/03/2019,19,71.98
29/03/2019,20,75.02
29/03/2019,21,72.32
29/03/2019,22,59.56
29/03/2019,23,55.19
29/03/2019,24,50.33
30/03/2019,1,53.04
30/03/2019,2,50.00
30/03/2019,3,46.49
30/03/2019,4,48.00
30/03/2019,5,48.28
30/03/2019,6,50.71
30/03/2019,7,52.02
30/03/2019,8,53.07
30/03/2019,9,52.60
30/03/2019,10,48.31
30/03/2019,11,43.35
30/03/2019,12,37.16
30/03/2019,13,30.00
30/03/2019,14,26.79
30/03/2019,15,30.00
30/03/2019,16,34.68
30/03/2019,17,43.21
30/03/2019,18,52.77
30/03/2019,19,62.00
30/03/2019,20,72.76
30/03/2019,21,65.00
30/03/2019,22,57.50
30/03/2019,23,53.83
30/03/2019,24,49.75
31/03/2019,1,49.50
31/03/2019,2,43.36
31/03/2019,3,39.00
31/03/2019,4,38.53
31/03/2019,5,43.72
31/03/2019,6,44.60
31/03/2019,7,47.28
31/03/2019,8,49.07
