Date,Hour,Price (Euro/MWh)
18/01/2020,5,40.00
18/01/2020,6,41.34
18/01/2020,7,45.00
18/01/2020,8,48.65
18/01/2020,9,50.00
18/01/2020,10,53.69
18/01/2020,11,50.00
18/01/2020,12,47.24
18/01/2020,13,43.71
18/01/2020,14,41.94
18/01/2020,15,42.50
18/01/2020,16,43.50
18/01/2020,17,44.00
18/01/2020,18,46.29
18/01/2020,19,48.65
18/01/2020,20,48.00
18/01/2020,21,46.29
18/01/2020,22,45.00
18/01/2020,23,43.53
18/01/2020,24,41.20
19/01/2020,1,40.14
19/01/2020,2,38.91
19/01/2020,3,36.12
19/01/2020,4,35.12
19/01/2020,5,35.12
19/01/2020,6,35.80
19/01/2020,7,36.42
19/01/2020,8,38.83
19/01/2020,9,39.60
19/01/2020,10,40.84
19/01/2020,11,40.96
19/01/2020,12,40.90
19/01/2020,13,40.72
19/01/2020,14,39.11
19/01/2020,15,39.66
19/01/2020,16,40.14
19/01/2020,17,40.95
19/01/2020,18,45.00
19/01/2020,19,46.06
19/01/2020,20,46.29
19/01/2020,21,45.07
19/01/2020,22,45.00
19/01/2020,23,40.99
19/01/2020,24,37.25
20/01/2020,1,35.59
20/01/2020,2,34.01
20/01/2020,3,33.08
20/01/2020,4,32.10
20/01/2020,5,31.50
20/01/2020,6,36.46
20/01/2020,7,45.63
20/01/2020,8,52.77
20/01/2020,9,59.32
20/01/2020,10,57.01
20/01/2020,11,50.63
20/01/2020,12,48.17
20/01/2020,13,45.55
20/01/2020,14,45.55
20/01/2020,15,47.57
20/01/2020,16,50.00
20/01/2020,17,50.34
20/01/2020,18,55.91
20/01/2020,19,57.05
20/01/2020,20,54.02
20/01/2020,21,48.68
20/01/2020,22,45.86
20/01/2020,23,44.04
20/01/2020,24,39.70
21/01/2020,1,39.85
21/01/2020,2,38.00
21/01/2020,3,36.76
21/01/2020,4,36.02
21/01/2020,5,37.19
21/01/2020,6,41.38
21/01/2020,7,44.90
21/01/2020,8,50.91
21/01/2020,9,60.07
21/01/2020,10,58.68
21/01/2020,11,53.63
21/01/2020,12,52.00
21/01/2020,13,47.32
21/01/2020,14,45.63
21/01/2020,15,45.97
21/01/2020,16,47.71
21/01/2020,17,50.00
21/01/2020,18,57.62
21/01/2020,19,62.05
21/01/2020,20,57.60
21/01/2020,21,49.95
21/01/2020,22,46.85
21/01/2020,23,43.40
21/01/2020,24,42.08
22/01/2020,1,41.30
22/01/2020,2,40.45
22/01/2020,3,40.02
22/01/2020,4,40.00
22/01/2020,5,40.30
22/01/2020,6,42.40
22/01/2020,7,45.99
22/01/2020,8,51.13
22/01/2020,9,60.77
22/01/2020,10,60.89
22/01/2020,11,54.94
22/01/2020,12,53.32
22/01/2020,13,48.46
22/01/2020,14,48.29
22/01/2020,15,50.00
22/01/2020,16,52.40
22/01/2020,17,55.63
22/01/2020,18,62.07
22/01/2020,19,65.09
22/01/2020,20,59.58
22/01/2020,21,52.52
22/01/2020,22,47.01
22/01/2020,23,44.86
22/01/2020,24,42.15
23/01/2020,1,40.05
23/01/2020,2,39.23
23/01/2020,3,38.34
23/01/2020,4,37.56
23/01/2020,5,38.45
23/01/2020,6,41.97
23/01/2020,7,47.00
23/01/2020,8,58.74
23/01/2020,9,66.62
23/01/2020,10,63.83
23/01/2020,11,55.22
23/01/2020,12,54.25
23/01/2020,13,50.00
23/01/2020,14,49.16
23/01/2020,15,51.20
23/01/2020,16,53.54
23/01/2020,17,54.75
23/01/2020,18,62.35
23/01/2020,19,68.64
23/01/2020,20,60.40
23/01/2020,21,55.53
23/01/2020,22,47.16
23/01/2020,23,45.11
23/01/2020,24,42.74
24/01/2020,1,41.28
24/01/2020,2,41.16
24/01/2020,3,40.45
24/01/2020,4,39.98
24/01/2020,5,40.43
24/01/2020,6,42.91
24/01/2020,7,46.09
24/01/2020,8,58.29
24/01/2020,9,66.74
24/01/2020,10,65.00
24/01/2020,11,61.12
24/01/2020,12,58.84
24/01/2020,13,55.00
24/01/2020,14,53.29
24/01/2020,15,52.00
24/01/2020,16,53.29
24/01/2020,17,58.00
24/01/2020,18,60.99
24/01/2020,19,65.10
24/01/2020,20,59.97
24/01/2020,21,52.15
24/01/2020,22,46.43
24/01/2020,23,44.59
24/01/2020,24,42.51
25/01/2020,1,42.00
25/01/2020,2,40.48
25/01/2020,3,39.23
25/01/2020,4,38.38
25/01/2020,5,37.78
25/01/2020,6,39.85
25/01/2020,7,41.65
25/01/2020,8,46.40
25/01/2020,9,50.00
25/01/2020,10,50.00
25/01/2020,11,46.40
25/01/2020,12,45.00
25/01/2020,13,43.67
25/01/2020,14,41.59
25/01/2020,15,41.86
25/01/2020,16,41.93
25/01/2020,17,45.01
25/01/2020,18,50.00
25/01/2020,19,55.00
25/01/2020,20,50.76
25/01/2020,21,50.00
25/01/2020,22,46.20
25/01/2020,23,42.59
25/01/2020,24,40.00
26/01/2020,1,40.80
26/01/2020,2,39.47
26/01/2020,3,37.10
26/01/2020,4,37.40
26/01/2020,5,35.61
26/01/2020,6,36.51
26/01/2020,7,39.10
26/01/2020,8,40.10
26/01/2020,9,40.16
26/01/2020,10,40.86
26/01/2020,11,41.86
26/01/2020,12,42.05
26/01/2020,13,41.86
26/01/2020,14,41.59
26/01/2020,15,41.59
26/01/2020,16,41.59
26/01/2020,17,41.65
26/01/2020,18,50.00
26/01/2020,19,52.15
26/01/2020,20,51.45
26/01/2020,21,48.00
26/01/2020,22,44.86
26/01/2020,23,41.65
26/01/2020,24,39.47
27/01/2020,1,39.00
27/01/2020,2,36.86
27/01/2020,3,34.99
27/01/2020,4,34.70
27/01/2020,5,34.99
27/01/2020,6,39.90
27/01/2020,7,45.61
27/01/2020,8,52.32
27/01/2020,9,57.00
27/01/2020,10,55.00
27/01/2020,11,50.00
27/01/2020,12,48.89
27/01/2020,13,45.30
27/01/2020,14,45.30
27/01/2020,15,46.31
27/01/2020,16,50.00
27/01/2020,17,57.00
27/01/2020,18,60.79
27/01/2020,19,62.42
27/01/2020,20,54.19
27/01/2020,21,50.00
27/01/2020,22,45.92
27/01/2020,23,43.56
27/01/2020,24,40.00
28/01/2020,1,41.07
28/01/2020,2,37.40
28/01/2020,3,34.25
28/01/2020,4,34.06
28/01/2020,5,34.04
28/01/2020,6,38.15
28/01/2020,7,43.56
28/01/2020,8,49.00
28/01/2020,9,53.24
28/01/2020,10,55.83
28/01/2020,11,50.00
28/01/2020,12,48.15
28/01/2020,13,44.91
28/01/2020,14,44.92
28/01/2020,15,46.35
28/01/2020,16,47.00
28/01/2020,17,50.00
28/01/2020,18,55.00
28/01/2020,19,57.16
28/01/2020,20,54.00
28/01/2020,21,47.00
28/01/2020,22,44.95
28/01/2020,23,40.00
28/01/2020,24,36.99
29/01/2020,1,35.70
29/01/2020,2,31.55
29/01/2020,3,31.00
29/01/2020,4,30.00
29/01/2020,5,30.00
29/01/2020,6,36.40
29/01/2020,7,42.90
29/01/2020,8,50.00
29/01/2020,9,50.97
29/01/2020,10,50.00
29/01/2020,11,45.00
29/01/2020,12,45.15
29/01/2020,13,42.62
29/01/2020,14,42.16
29/01/2020,15,42.90
29/01/2020,16,46.31
29/01/2020,17,50.97
29/01/2020,18,56.96
29/01/2020,19,61.41
29/01/2020,20,57.73
29/01/2020,21,50.00
29/01/2020,22,47.31
29/01/2020,23,42.31
29/01/2020,24,39.67
30/01/2020,1,39.74
30/01/2020,2,38.85
30/01/2020,3,35.03
30/01/2020,4,33.88
30/01/2020,5,37.00
30/01/2020,6,41.04
30/01/2020,7,48.55
30/01/2020,8,50.00
30/01/2020,9,53.45
30/01/2020,10,49.67
30/01/2020,11,44.86
30/01/2020,12,43.77
30/01/2020,13,42.14
30/01/2020,14,42.10
30/01/2020,15,43.30
30/01/2020,16,44.97
30/01/2020,17,49.67
30/01/2020,18,54.78
30/01/2020,19,53.68
30/01/2020,20,49.95
30/01/2020,21,44.86
30/01/2020,22,42.77
30/01/2020,23,40.25
30/01/2020,24,38.84
31/01/2020,1,38.64
31/01/2020,2,37.00
31/01/2020,3,33.66
31/01/2020,4,31.89
31/01/2020,5,32.90
31/01/2020,6,38.00
31/01/2020,7,42.35
31/01/2020,8,50.01
31/01/2020,9,51.83
31/01/2020,10,50.00
31/01/2020,11,44.51
31/01/2020,12,43.36
31/01/2020,13,41.12
31/01/2020,14,41.33
31/01/2020,15,43.38
31/01/2020,16,45.10
31/01/2020,17,50.00
31/01/2020,18,53.10
31/01/2020,19,53.82
31/01/2020,20,51.00
31/01/2020,21,45.70
31/01/2020,22,44.01
31/01/2020,23,40.80
31/01/2020,24,38.51
01/02/2020,1,38.75
01/02/2020,2,37.42
01/02/2020,3,37.00
01/02/2020,4,36.31
01/02/2020,5,35.86
01/02/2020,6,35.40
01/02/2020,7,38.75
01/02/2020,8,40.88
01/02/2020,9,42.64
01/02/2020,10,44.50
01/02/2020,11,41.45
01/02/2020,12,39.00
01/02/2020,13,37.42
01/02/2020,14,36.18
01/02/2020,15,36.46
01/02/2020,16,37.89
01/02/2020,17,38.90
01/02/2020,18,41.30
01/02/2020,19,42.94
01/02/2020,20,42.79
01/02/2020,21,40.30
01/02/2020,22,39.00
01/02/2020,23,36.90
01/02/2020,24,34.20
02/02/2020,1,36.61
02/02/2020,2,32.55
02/02/2020,3,29.90
02/02/2020,4,28.76
02/02/2020,5,28.76
02/02/2020,6,28.77
02/02/2020,7,34.92
02/02/2020,8,35.00
02/02/2020,9,35.00
02/02/2020,10,35.64
02/02/2020,11,35.50
02/02/2020,12,34.52
02/02/2020,13,35.00
02/02/2020,14,33.07
02/02/2020,15,33.10
02/02/2020,16,34.20
02/02/2020,17,38.75
02/02/2020,18,40.83
02/02/2020,19,45.00
02/02/2020,20,45.00
02/02/2020,21,42.00
02/02/2020,22,42.00
02/02/2020,23,37.42
02/02/2020,24,33.91
03/02/2020,1,27.99
03/02/2020,2,21.00
03/02/2020,3,20.00
03/02/2020,4,10.51
03/02/2020,5,20.00
03/02/2020,6,29.99
03/02/2020,7,39.45
03/02/2020,8,43.95
03/02/2020,9,44.24
03/02/2020,10,42.75
03/02/2020,11,39.95
03/02/2020,12,39.65
03/02/2020,13,38.07
03/02/2020,14,38.55
03/02/2020,15,39.65
03/02/2020,16,42.00
03/02/2020,17,44.24
03/02/2020,18,47.89
03/02/2020,19,52.50
03/02/2020,20,50.63
03/02/2020,21,44.38
03/02/2020,22,42.34
03/02/2020,23,38.50
03/02/2020,24,36.40
04/02/2020,1,37.22
04/02/2020,2,35.00
04/02/2020,3,32.41
04/02/2020,4,26.00
04/02/2020,5,24.94
04/02/2020,6,32.00
04/02/2020,7,41.89
04/02/2020,8,46.56
04/02/2020,9,48.58
04/02/2020,10,47.21
04/02/2020,11,45.00
04/02/2020,12,43.17
04/02/2020,13,40.00
04/02/2020,14,40.50
04/02/2020,15,43.17
04/02/2020,16,44.00
04/02/2020,17,44.90
04/02/2020,18,48.58
04/02/2020,19,49.52
04/02/2020,20,48.58
04/02/2020,21,44.00
04/02/2020,22,40.76
04/02/2020,23,36.42
04/02/2020,24,32.40
05/02/2020,1,29.80
05/02/2020,2,25.00
05/02/2020,3,24.43
05/02/2020,4,23.63
05/02/2020,5,24.83
05/02/2020,6,30.00
05/02/2020,7,38.92
05/02/2020,8,47.88
05/02/2020,9,49.64
05/02/2020,10,48.70
05/02/2020,11,44.19
05/02/2020,12,42.56
05/02/2020,13,38.92
05/02/2020,14,39.20
05/02/2020,15,40.64
05/02/2020,16,43.17
05/02/2020,17,46.32
05/02/2020,18,48.64
05/02/2020,19,51.47
05/02/2020,20,48.64
05/02/2020,21,45.00
05/02/2020,22,42.00
05/02/2020,23,38.23
05/02/2020,24,32.76
06/02/2020,1,29.06
06/02/2020,2,26.35
06/02/2020,3,24.90
06/02/2020,4,24.46
06/02/2020,5,25.25
06/02/2020,6,29.00
06/02/2020,7,40.70
06/02/2020,8,47.81
06/02/2020,9,51.00
06/02/2020,10,45.02
06/02/2020,11,42.38
06/02/2020,12,40.81
06/02/2020,13,39.25
06/02/2020,14,38.74
06/02/2020,15,40.03
06/02/2020,16,43.32
06/02/2020,17,46.00
06/02/2020,18,52.00
06/02/2020,19,57.50
06/02/2020,20,56.00
06/02/2020,21,49.50
06/02/2020,22,48.98
06/02/2020,23,42.47
06/02/2020,24,38.56
07/02/2020,1,38.74
07/02/2020,2,38.27
07/02/2020,3,36.65
07/02/2020,4,35.19
07/02/2020,5,36.40
07/02/2020,6,39.77
07/02/2020,7,48.00
07/02/2020,8,59.01
07/02/2020,9,62.25
07/02/2020,10,57.00
07/02/2020,11,45.00
07/02/2020,12,43.99
07/02/2020,13,38.88
07/02/2020,14,38.69
07/02/2020,15,42.00
07/02/2020,16,50.55
07/02/2020,17,54.92
07/02/2020,18,59.25
07/02/2020,19,63.28
07/02/2020,20,61.33
07/02/2020,21,54.92
07/02/2020,22,47.01
07/02/2020,23,40.15
07/02/2020,24,38.69
08/02/2020,1,38.22
08/02/2020,2,36.15
08/02/2020,3,35.89
08/02/2020,4,35.81
08/02/2020,5,35.23
08/02/2020,6,36.04
08/02/2020,7,38.85
08/02/2020,8,43.95
08/02/2020,9,43.95
08/02/2020,10,42.55
08/02/2020,11,38.78
08/02/2020,12,36.00
08/02/2020,13,33.11
08/02/2020,14,31.76
08/02/2020,15,32.15
08/02/2020,16,35.38
08/02/2020,17,39.00
08/02/2020,18,42.55
08/02/2020,19,47.00
08/02/2020,20,46.70
08/02/2020,21,42.84
08/02/2020,22,40.43
08/02/2020,23,38.74
08/02/2020,24,35.23
09/02/2020,1,35.15
09/02/2020,2,30.08
09/02/2020,3,29.15
09/02/2020,4,29.00
09/02/2020,5,29.00
09/02/2020,6,29.20
09/02/2020,7,31.15
09/02/2020,8,33.73
09/02/2020,9,34.98
09/02/2020,10,34.83
09/02/2020,11,34.27
09/02/2020,12,34.24
09/02/2020,13,33.00
09/02/2020,14,30.31
09/02/2020,15,31.25
09/02/2020,16,33.73
09/02/2020,17,36.55
09/02/2020,18,40.00
09/02/2020,19,43.25
09/02/2020,20,43.52
09/02/2020,21,40.00
09/02/2020,22,40.00
09/02/2020,23,35.15
09/02/2020,24,33.23
10/02/2020,1,29.01
10/02/2020,2,28.00
10/02/2020,3,21.00
10/02/2020,4,20.51
10/02/2020,5,20.51
10/02/2020,6,28.50
10/02/2020,7,41.05
10/02/2020,8,47.10
10/02/2020,9,50.01
10/02/2020,10,50.41
10/02/2020,11,49.00
10/02/2020,12,47.00
10/02/2020,13,40.88
10/02/2020,14,39.93
10/02/2020,15,40.88
10/02/2020,16,41.68
10/02/2020,17,42.00
10/02/2020,18,46.20
10/02/2020,19,47.71
10/02/2020,20,47.09
10/02/2020,21,44.14
10/02/2020,22,40.92
10/02/2020,23,36.61
10/02/2020,24,31.91
11/02/2020,1,29.45
11/02/2020,2,28.00
11/02/2020,3,20.51
11/02/2020,4,20.51
11/02/2020,5,24.03
11/02/2020,6,30.35
11/02/2020,7,40.00
11/02/2020,8,46.64
11/02/2020,9,54.47
11/02/2020,10,50.47
11/02/2020,11,44.14
11/02/2020,12,41.61
11/02/2020,13,38.02
11/02/2020,14,36.98
11/02/2020,15,39.02
11/02/2020,16,41.68
11/02/2020,17,44.90
11/02/2020,18,47.64
11/02/2020,19,53.82
11/02/2020,20,50.00
11/02/2020,21,46.24
11/02/2020,22,42.00
11/02/2020,23,37.57
11/02/2020,24,33.00
12/02/2020,1,35.30
12/02/2020,2,30.81
12/02/2020,3,30.38
12/02/2020,4,30.61
12/02/2020,5,32.40
12/02/2020,6,36.54
12/02/2020,7,45.00
12/02/2020,8,50.00
12/02/2020,9,60.23
12/02/2020,10,48.13
12/02/2020,11,42.81
12/02/2020,12,40.00
12/02/2020,13,36.84
12/02/2020,14,35.83
12/02/2020,15,38.04
12/02/2020,16,40.52
12/02/2020,17,46.97
12/02/2020,18,55.00
12/02/2020,19,60.23
12/02/2020,20,58.62
12/02/2020,21,50.00
12/02/2020,22,45.29
12/02/2020,23,39.29
12/02/2020,24,37.25
13/02/2020,1,37.15
13/02/2020,2,36.30
13/02/2020,3,34.88
13/02/2020,4,34.64
13/02/2020,5,35.10
13/02/2020,6,37.15
13/02/2020,7,48.00
13/02/2020,8,57.21
13/02/2020,9,53.48
13/02/2020,10,48.17
13/02/2020,11,40.51
13/02/2020,12,38.13
13/02/2020,13,36.15
13/02/2020,14,35.10
13/02/2020,15,37.20
13/02/2020,16,40.00
13/02/2020,17,44.00
13/02/2020,18,47.29
13/02/2020,19,50.04
13/02/2020,20,49.36
13/02/2020,21,45.15
13/02/2020,22,40.31
13/02/2020,23,36.55
13/02/2020,24,31.57
14/02/2020,1,34.26
14/02/2020,2,30.00
14/02/2020,3,27.00
14/02/2020,4,25.03
14/02/2020,5,26.20
14/02/2020,6,32.60
14/02/2020,7,40.00
14/02/2020,8,44.86
14/02/2020,9,55.74
14/02/2020,10,49.00
14/02/2020,11,42.50
14/02/2020,12,39.00
14/02/2020,13,36.46
14/02/2020,14,36.23
14/02/2020,15,37.06
14/02/2020,16,37.88
14/02/2020,17,39.25
14/02/2020,18,42.60
